epoch,generation,walltime_sec,pure_train_chi2,test_chi2,blip_train_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,train1_frac,train2_frac,train3_frac,s1_blip_match_frac,s2_blip_match_frac,s3_blip_match_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,v,seed,zero_init,l1_scale,l2_scale,blip_freq,num_epoch,schedule_mode,replicate_uid
1111,145900,25.534559965133667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0004939524005834603,4.134252187958016e-07,0.00010820473127929066,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1112,146000,25.546632766723633,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.000493539938363358,4.1322190064405145e-07,0.00010811440466886145,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1113,146100,25.55853033065796,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0004949049719895987,4.161341547462147e-07,0.00010841376385792494,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1114,146200,25.570480346679688,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0004949049719895987,4.161341547462147e-07,0.00010841376385792494,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1115,146300,25.582507848739624,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0004956220106300994,4.1731892784132787e-07,0.00010857094872321861,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1116,146400,25.594505310058594,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0004951672474788011,4.17023350485914e-07,0.0001084713449097019,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1117,146700,25.606357097625732,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0004969342043858357,4.2159748439976297e-07,0.0001088590008620954,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1118,146800,25.61822748184204,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0004974048130974083,4.235823087071194e-07,0.00010896239422567704,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1119,147000,25.630908012390137,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0004973049925845677,4.248487636474137e-07,0.00010894078414185487,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1120,147100,25.64391851425171,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0004973049925845677,4.248487636474137e-07,0.00010894078414185487,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1121,147300,25.656057357788086,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0004976740288762286,4.253108739112009e-07,0.00010902165398704957,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1122,147400,25.66825771331787,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.000497568704912453,4.249100050562286e-07,0.00010899852240629665,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1123,147500,25.682286500930786,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0004982524294501311,4.262603970444607e-07,0.00010914844628207215,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1124,147700,25.69431209564209,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0004976730136429,4.2551279973136694e-07,0.00010902147011837977,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1125,147800,25.70631194114685,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0005017979407750522,4.299867242307493e-07,0.00010992526671326276,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1126,148100,25.718265771865845,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.000501635748899964,4.2946240012823465e-07,0.00010988966329022649,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1127,148200,25.730340719223022,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005022681006779886,4.3142867017312743e-07,0.0001100284586857446,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1128,148500,25.742241859436035,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005009285395429609,4.3023885478081307e-07,0.00010973500268836249,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1129,148600,25.75407361984253,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005003192445109937,4.2973317373283114e-07,0.00010960153192646577,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1130,148800,25.76592707633972,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0005006790378887424,4.306034731333469e-07,0.00010968045605374104,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1131,148900,25.777814388275146,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.000499892675390995,4.312177194640045e-07,0.00010950843800978698,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1132,149200,25.789694786071777,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0005029081961811405,4.3574345600031404e-07,0.00011016939540069172,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1133,149300,25.801533222198486,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0005030320036870543,4.35703754975527e-07,0.00011019648932054154,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1134,149500,25.813435792922974,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0005020281093708692,4.3462895534823805e-07,0.00010997653264279945,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1135,149600,25.825364589691162,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0005017868779890056,4.349987284639703e-07,0.00010992379735020149,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1136,149700,25.837261199951172,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0005033818066642643,4.383858650076637e-07,0.0001102735707931589,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1137,149800,25.849125862121582,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048949999999999994,1890,0.0005033818066642643,4.383858650076637e-07,0.0001102735707931589,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1138,149900,25.860965967178345,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.000503220904264056,4.3846425537411137e-07,0.00011023836415192293,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1139,150000,25.87301754951477,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.000503865400616164,4.393228120791818e-07,0.00011037960752917335,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1140,150300,25.88502812385559,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005055133517392099,4.4252152993623013e-07,0.00011074095178640093,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1141,150400,25.8970046043396,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005048537169289723,4.41121413454703e-07,0.00011059629170430844,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1142,150600,25.90891742706299,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005017437242742022,4.3829181415099607e-07,0.00010991497668831154,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1143,150700,25.920850038528442,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005023554013343217,4.3803101473511526e-07,0.00011004882324488269,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1144,150900,25.932706594467163,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005025978265755717,4.3755383343745655e-07,0.00011010179946574576,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1145,151000,25.944575309753418,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005028166886507602,4.3880525234953294e-07,0.00011014994614359783,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1146,151100,25.956445932388306,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005023815430899815,4.3906207998167184e-07,0.00011005474157759347,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1147,151400,25.968441247940063,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005047414475037546,4.414117426553927e-07,0.00011057177108967641,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1148,151500,25.980345249176025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.000506099870680728,4.4287643859980796e-07,0.00011086940821534533,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1149,151700,25.99230456352234,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005067543455948249,4.454407019937825e-07,0.000111013159984086,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1150,151800,26.0042142868042,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005083922549405411,4.46210740411061e-07,0.00011137184464716256,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1151,152100,26.016177654266357,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.000507364955375277,4.459379219481478e-07,0.00011114691693681829,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1152,152200,26.027992486953735,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005077318217431143,4.4689011938579773e-07,0.00011122740490225102,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1153,152300,26.039966106414795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048167999999999996,1892,0.0005083441545301636,4.4768422741113357e-07,0.00011136159542986093,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1154,152400,26.051859140396118,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048167999999999996,1892,0.0005087155465604247,4.483020544350995e-07,0.00011144301053241965,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1155,152500,26.063759803771973,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048559500000000005,1891,0.0005079127289839496,4.478770248836117e-07,0.00011126719300931445,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1156,152800,26.075627088546753,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048167999999999996,1892,0.0005081701465974033,4.4997923956598286e-07,0.00011132394114568914,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1157,152900,26.087502002716064,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04777549999999999,1893,0.0005073027130014069,4.495194532743677e-07,0.00011113397257213011,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1158,153200,26.09938669204712,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048167999999999996,1892,0.0005051695974810011,4.471167873648205e-07,0.00011066657707819045,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1159,153300,26.11125349998474,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048167999999999996,1892,0.0005055630385711709,4.4806649833126857e-07,0.00011075288177791226,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1160,153400,26.12311339378357,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04777549999999999,1893,0.000506521764579384,4.494679671354465e-07,0.00011096301318018288,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1161,153500,26.135013103485107,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048167999999999996,1892,0.0005076458170617689,4.520185922157722e-07,0.0001112095528873422,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1162,153600,26.146913766860962,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048167999999999996,1892,0.0005067581730258596,4.521370743413454e-07,0.00011101527011948554,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1163,153900,26.158847093582153,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048167999999999996,1892,0.0005054537916466667,4.531010555648349e-07,0.00011072992419201266,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1164,154000,26.170846939086914,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048167999999999996,1892,0.0005059473621024731,4.5486713351741704e-07,0.00011083830231959968,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1165,154200,26.182727813720703,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.0005048802129492426,4.5301966185160576e-07,0.00011060435235034103,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1166,154300,26.19455337524414,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.0005048802129492426,4.5301966185160576e-07,0.00011060435235034103,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1167,154600,26.20660090446472,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04777549999999999,1893,0.0005072375754309074,4.577651884540029e-07,0.00011112128064763189,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1168,154700,26.21847939491272,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04777549999999999,1893,0.000506691781673824,4.5790876571105104e-07,0.00011100183367388518,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1169,154800,26.23044753074646,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0005080079726236987,4.5893208032015344e-07,0.00011129014230258848,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1170,155000,26.242377281188965,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0005072828373892065,4.595718921863606e-07,0.00011113153176401272,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1171,155100,26.25441837310791,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0005078730945943345,4.584806173740503e-07,0.00011126053172400089,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1172,155300,26.266390562057495,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0005062527261419663,4.5612187946902117e-07,0.00011090538490957555,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1173,155400,26.27852153778076,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0005077030300931985,4.5788908912021283e-07,0.00011122319221433401,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1174,155700,26.290531396865845,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.0005074676106881378,4.593749496414833e-07,0.00011117194122006525,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1175,155800,26.30258536338806,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.000507972316936118,4.595173989797534e-07,0.00011128244848312238,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1176,156000,26.31685996055603,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.0005087028834497657,4.605949611263635e-07,0.00011144257422976772,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1177,156100,26.328914642333984,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0005092355001148348,4.613569401463942e-07,0.00011155930879376516,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1178,156400,26.340792417526245,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.0005096348831220986,4.609297539178254e-07,0.00011164665256867177,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1179,156500,26.352728128433228,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.0005096348831220986,4.609297539178254e-07,0.00011164665256867177,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1180,156800,26.3645920753479,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.0005127686300156405,4.6516537204064395e-07,0.00011233343453111143,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1181,156900,26.376633882522583,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.0005118809272757517,4.645995939350032e-07,0.0001121390089035097,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1182,157100,26.388521909713745,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.0005124359743273449,4.6627665260332113e-07,0.00011226082734425044,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1183,157200,26.40052890777588,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.0005114599804972057,4.659155459665721e-07,0.00011204711368457198,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1184,157300,26.412413835525513,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.000510999320042545,4.651851389439497e-07,0.00011194613633371247,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1185,157500,26.424337148666382,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04816799999999999,1892,0.0005121989260532287,4.666934768961535e-07,0.00011220901667366204,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
1186,157600,26.43631100654602,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477755,1893,0.000512412757663187,4.6682926062293346e-07,0.00011225585021199,16,20,False,0.995,0.005,0.66,100,none,1e7caf5b-f0ff-43ad-864d-256a2f7d11b4
